id,unit_id,type,role,related_main_id,prompt,options,correct_index,image,audio,explanation
17001,17,multiple_choice,main,,Which province is Canada's westernmost?,British Columbia|Alberta|Manitoba|Yukon,0,,,British Columbia sits on the Pacific coast and is Canada's westernmost province.
17002,17,true_false,preview,17001,British Columbia sits on Canada's Pacific coast.,,true,,,
17003,17,multiple_choice,exercise,17001,British Columbia is known as Canada's what?,Pacific gateway|Atlantic gateway|Arctic gateway|Prairie gateway,0,,,
17004,17,true_false,exercise,17001,British Columbia borders the Pacific Ocean.,,true,,,
17005,17,select_blank,exercise,17001,British Columbia is Canada's ___ province.,westernmost|easternmost|largest|smallest,0,,,
17006,17,multiple_choice,exercise,17001,B.C. is known for majestic what?,mountains|deserts|plains|swamps,0,,,
17007,17,multiple_choice,main,,What is British Columbia's population?,Four million|Twelve million|One million|Eight million,0,,,British Columbia has a population of about four million people.
17008,17,true_false,preview,17007,British Columbia has a population of four million.,,true,,,
17009,17,select_blank,exercise,17007,B.C.'s population is about ___ million.,four|forty|fourteen|forty-four,0,,,
17010,17,true_false,exercise,17007,B.C.'s population is over one million people.,,true,,,
17011,17,multiple_choice,exercise,17007,Which is closest to B.C.'s population?,4 million|400 thousand|40 million|14 million,0,,,
17012,17,multiple_choice,main,,What is the Port of Vancouver known for?,Busiest port|Oldest port|River dock|Fishing pier,0,,,The Port of Vancouver is Canada's largest and busiest port.
17013,17,true_false,preview,17012,The Port of Vancouver is Canada's largest port.,,true,,,
17014,17,multiple_choice,exercise,17012,The Port of Vancouver is Canada's gateway to?,Asia-Pacific|Europe|South America|Africa,0,,,
17015,17,true_false,exercise,17012,The Port of Vancouver handles billions of dollars in goods.,,true,,,
17016,17,select_blank,exercise,17012,The Port of Vancouver is Canada's ___ port.,largest|smallest|newest|oldest,0,,,
17017,17,multiple_choice,exercise,17012,Which city has Canada's busiest port?,Vancouver|Victoria|Toronto|Halifax,0,,,
17018,17,multiple_choice,main,,What gives the B.C. coast its climate?,Pacific airstreams|Arctic winds|Desert winds|Atlantic currents,0,,,Warm airstreams from the Pacific Ocean give the B.C. coast a temperate climate.
17019,17,true_false,preview,17018,The B.C. coast has a temperate climate.,,true,,,
17020,17,select_blank,exercise,17018,Warm airstreams from the ___ Ocean warm B.C.'s coast.,Pacific|Atlantic|Arctic|Indian,0,,,
17021,17,true_false,exercise,17018,The B.C. coast has a harsh Arctic climate.,,false,,,"Warm Pacific airstreams give the B.C. coast a temperate climate, not an Arctic one."
17022,17,multiple_choice,exercise,17018,What type of climate does the B.C. coast have?,Temperate|Arctic|Desert|Tropical,0,,,
17023,17,multiple_choice,main,,About how much of B.C.'s goods are forestry products?,One-half|One-tenth|One-quarter|Nearly all,0,,,About one-half of all goods produced in B.C. are forestry products.
17024,17,true_false,preview,17023,Forestry is a major B.C. industry.,,true,,,
17025,17,multiple_choice,exercise,17023,B.C. forestry products include lumber and what else?,Newsprint/pulp|Steel/iron|Textiles/cloth|Plastic/rubber,0,,,
17026,17,true_false,exercise,17023,B.C. has Canada's most valuable forestry industry.,,true,,,
17027,17,select_blank,exercise,17023,B.C.'s forestry industry is Canada's most ___.,valuable|wasteful|recent|smallest,0,,,
17028,17,multiple_choice,exercise,17023,Which industry makes up about half of B.C.'s output?,Forestry|Fishing|Mining|Tourism,0,,,
17029,17,multiple_choice,main,,The Okanagan Valley is known for orchards and what?,Wine industry|Coal mining|Steel mills|Shipbuilding,0,,,The Okanagan Valley is known for its fruit orchards and wine industry.
17030,17,true_false,preview,17029,The Okanagan Valley has a wine industry.,,true,,,
17031,17,multiple_choice,exercise,17029,"Besides forestry, B.C. is known for mining and what?",Fishing|Wheat farming|Auto manufacturing|Oil sands,0,,,
17032,17,true_false,exercise,17029,B.C. is known for mining and fishing.,,true,,,
17033,17,select_blank,exercise,17029,The Okanagan Valley is known for orchards and ___.,wine|coal|steel|cotton,0,,,
17034,17,multiple_choice,main,,About how many provincial parks does B.C. have?,Six hundred|Sixty|Six thousand|Six,0,,,B.C. has the most extensive park system in Canada with approximately 600 provincial parks.
17035,17,true_false,preview,17034,B.C. has an extensive provincial park system.,,true,,,
17036,17,true_false,exercise,17034,B.C. has about 600 provincial parks.,,true,,,
17037,17,multiple_choice,exercise,17034,B.C.'s park system is described as Canada's most what?,Extensive|Expensive|Crowded|Recent,0,,,
17038,17,select_blank,exercise,17034,B.C. has the most extensive ___ system in Canada.,park|highway|rail|port,0,,,
17039,17,multiple_choice,main,,"After English, which languages are spoken in B.C. cities?",Chinese/Punjabi|French/Spanish|German/Italian|Cree/Inuktitut,0,,,B.C.'s large Asian communities have made Chinese and Punjabi the most spoken languages after English.
17040,17,true_false,preview,17039,Chinese is widely spoken in B.C. cities.,,true,,,
17041,17,true_false,exercise,17039,Punjabi is among the most spoken languages in B.C. cities.,,true,,,
17042,17,multiple_choice,exercise,17039,B.C.'s large Asian communities influence what?,Languages spoken|Provincial capital|Climate|Currency,0,,,
17043,17,select_blank,exercise,17039,"Besides Punjabi, ___ is widely spoken in B.C.",Chinese|French|German|Spanish,0,,,
17044,17,multiple_choice,main,,What is the capital of British Columbia?,Victoria|Vancouver|Kelowna|Prince George,0,,,Victoria is the capital of British Columbia and headquarters of the navy's Pacific fleet.
17045,17,true_false,preview,17044,Victoria is the capital of British Columbia.,,true,,,
17046,17,true_false,exercise,17044,Victoria is a tourist centre.,,true,,,
17047,17,multiple_choice,exercise,17044,Victoria is headquarters of which fleet?,Pacific fleet|Coast Guard|Air Force|Army brigade,0,,,
17048,17,select_blank,exercise,17044,Victoria is headquarters of the navy's ___ fleet.,Pacific|Atlantic|Arctic|Northern,0,,,
17049,17,multiple_choice,exercise,17044,"Which city is B.C.'s capital, not its largest?",Victoria|Vancouver|Surrey|Kelowna,0,,,
18001,18,multiple_choice,main,,The N.W.T. formed from Rupert's Land and which territory?,North-Western Territory|Hudson's Bay|New France|Acadia,0,,,The Northwest Territories were formed in 1870 from Rupert's Land and the North-Western Territory.
18002,18,true_false,preview,18001,The N.W.T. formed in 1870 from Rupert's Land.,,true,,,
18003,18,true_false,exercise,18001,The Northwest Territories formed in 1867.,,false,,,
18004,18,multiple_choice,exercise,18001,The N.W.T. were formed in which year?,1870|1867|1905|1999,0,,,
18005,18,select_blank,exercise,18001,The N.W.T. formed from Rupert's Land and ___ Territory.,North-Western|Southern|Eastern|Pacific,0,,,
18006,18,true_false,exercise,18001,Rupert's Land helped form the Northwest Territories.,,true,,,
18007,18,multiple_choice,main,,What is Yellowknife's nickname?,Diamond capital|Gold capital|Oil capital|Fur capital,0,,,"Yellowknife, the N.W.T.'s capital, has a population of about 20,000 and is called the diamond capital of North America."
18008,18,select_blank,preview,18007,Yellowknife is called the ___ capital of North America.,diamond|gold|silver|coal,0,,,
18009,18,true_false,exercise,18007,Yellowknife is the capital of the Northwest Territories.,,true,,,
18010,18,multiple_choice,exercise,18007,Yellowknife's population is about?,"20,000|200,000|2,000|2 million",0,,,
18011,18,multiple_choice,exercise,18007,Why is Yellowknife called the diamond capital?,Diamond mining|Diamond-shaped city|Diamond store|Diamond mascot,0,,,
18012,18,true_false,exercise,18007,Yellowknife is Nunavut's capital.,,false,,,
18013,18,multiple_choice,main,,Which groups make up over half the N.W.T.'s people?,Dene/Inuit/Métis|English/French/Métis|Cree/Ojibwe/Inuit|Haida/Salish/Métis,0,,,"More than half the population of the Northwest Territories is Aboriginal: Dene, Inuit and Métis."
18014,18,true_false,preview,18013,More than half of the N.W.T. is Aboriginal.,,true,,,
18015,18,true_false,exercise,18013,"Dene, Inuit and Métis form most of the N.W.T.'s people.",,true,,,
18016,18,multiple_choice,exercise,18013,The N.W.T. population is mostly?,Aboriginal|European|Asian|American,0,,,
18017,18,select_blank,exercise,18013,"The N.W.T. population is mostly ___, Inuit and Métis.",Dene|Cree|Iroquois|Mohawk,0,,,
18018,18,true_false,exercise,18013,Less than 10% of the N.W.T. is Aboriginal.,,false,,,
18019,18,multiple_choice,main,,What ranks the Mackenzie River in North America?,2nd-longest river|Longest river|Widest river|Shortest river,0,,,"The Mackenzie River is 4,200 kilometres long, the second-longest river system in North America after the Mississippi, draining 1.8 million square kilometres."
18020,18,select_blank,preview,18019,The Mackenzie is North America's ___ longest river.,second|third|longest|fourth,0,,,
18021,18,multiple_choice,exercise,18019,The Mackenzie River is about how long?,"4,200 km|400 km|42,000 km|1,800 km",0,,,
18022,18,true_false,exercise,18019,The Mississippi river system is longer than the Mackenzie.,,true,,,
18023,18,multiple_choice,exercise,18019,The Mackenzie River drains an area of about?,"1.8M km²|180,000 km²|18,000 km²|800,000 km²",0,,,
18024,18,true_false,exercise,18019,The Mackenzie River flows through the Northwest Territories.,,true,,,
18025,18,multiple_choice,main,,How much of Canada's land do the territories cover?,One-third|One-tenth|Half|Two-thirds,0,,,"The Northwest Territories, Nunavut and Yukon contain one-third of Canada's land mass but have a population of only 100,000."
18026,18,true_false,preview,18025,The three territories cover one-third of Canada's land.,,true,,,
18027,18,multiple_choice,exercise,18025,The three territories' combined population is about?,"100,000|1 million|10,000|10 million",0,,,
18028,18,true_false,exercise,18025,"The North has far more land than people, proportionally.",,true,,,
18029,18,select_blank,exercise,18025,The three territories hold one-___ of Canada's land mass.,third|quarter|half|tenth,0,,,
18030,18,true_false,exercise,18025,"Yukon, N.W.T. and Nunavut together are the three territories.",,true,,,
18031,18,multiple_choice,main,,Which of these is mined in the North?,Diamonds|Aluminum|Titanium|Steel,0,,,"The territories have gold, lead, copper, diamond and zinc mines."
18032,18,true_false,preview,18031,Gold is mined in the North.,,true,,,
18033,18,true_false,exercise,18031,Diamonds are mined in the Northern territories.,,true,,,
18034,18,multiple_choice,exercise,18031,"Besides gold, which metal is also mined up North?",Zinc|Aluminum|Titanium|Platinum,0,,,
18035,18,true_false,exercise,18031,Copper is one of the North's mined resources.,,true,,,
18036,18,multiple_choice,exercise,18031,Lead mining occurs in which region?,The territories|Southern Ontario|The Prairies|Quebec only,0,,,
18037,18,multiple_choice,main,,What energy resources are being developed in the North?,Oil/gas|Coal only|Solar only|Wind only,0,,,Oil and gas deposits are being developed across the Northern territories.
18038,18,true_false,preview,18037,Oil and gas deposits are being developed in the North.,,true,,,
18039,18,true_false,exercise,18037,The North has no oil or gas development.,,false,,,
18040,18,multiple_choice,exercise,18037,"Besides mining, what industry is growing North?",Oil/gas|Fishing fleets|Car manufacturing|Textiles,0,,,
18041,18,true_false,exercise,18037,Gas deposits are found in Canada's Northern territories.,,true,,,
18042,18,multiple_choice,main,,Why is the North nicknamed the Midnight Sun?,24-hour daylight|No moonlight|Bright stars|Long twilight,0,,,"At the height of summer, daylight can last up to 24 hours; in winter the sun disappears for three months."
18043,18,select_blank,preview,18042,North is called the Land of the ___ Sun.,Midnight|Morning|Rising|Setting,0,,,
18044,18,true_false,exercise,18042,"In summer, the North can have 24 hours of daylight.",,true,,,
18045,18,multiple_choice,exercise,18042,"In Northern winter, the sun disappears for about?",Three months|One week|One month|Six months,0,,,
18046,18,true_false,exercise,18042,Northern winters bring total darkness for months.,,true,,,
18047,18,multiple_choice,exercise,18042,Summer daylight at its peak up North lasts?,24 hours|Stops entirely|Noon only|Fades quickly,0,,,
18048,18,multiple_choice,main,,How would you describe Northern winters?,Long/cold|Short/mild|Warm/wet|Brief/hot,0,,,The Northern territories have long cold winters and short cool summers.
18049,18,true_false,preview,18048,"The North has long, cold winters.",,true,,,
18050,18,true_false,exercise,18048,Northern summers are typically long and hot.,,false,,,
18051,18,multiple_choice,exercise,18048,How would you describe Northern summers?,Short/cool|Long/hot|Warm/dry|Rainy/mild,0,,,
18052,18,true_false,exercise,18048,The North's summers are short and cool.,,true,,,
18053,18,multiple_choice,main,,What best describes Northern tundra?,Treeless plain|Pine forest|Sandy desert|Green hills,0,,,"Much of the North is made up of tundra, the vast rocky Arctic plain; because of the cold climate there are no trees and the soil is permanently frozen."
18054,18,select_blank,preview,18053,Much of the North is made up of ___.,tundra|rainforest|prairie|desert sand,0,,,
18055,18,true_false,exercise,18053,Tundra soil is permanently frozen.,,true,,,
18056,18,multiple_choice,exercise,18053,Why are there no trees on the tundra?,Cold climate|Heavy rainfall|Frequent wildfires|Sandy soil,0,,,
18057,18,true_false,exercise,18053,Trees grow abundantly across the tundra.,,false,,,
18058,18,multiple_choice,exercise,18053,Tundra is best described as?,Rocky plain|Tropical jungle|Farmland|Wetland marsh,0,,,
18059,18,multiple_choice,main,,Which traditional activities remain part of Northern life?,Hunting/trapping|Farming/ranching|Deep-sea whaling|Vineyard harvesting,0,p50-inuit-boy-hunting.jpeg,,"Some Northerners continue to earn a living by hunting, fishing and trapping."
18060,18,true_false,preview,18059,Some Northerners still earn a living by hunting and fishing.,,true,,,
18061,18,true_false,exercise,18059,Trapping is still practised by some Northerners.,,true,,,
18062,18,multiple_choice,exercise,18059,What else do some Northerners do for a living?,Fishing|Farming|Logging|Ranching,0,,,
18063,18,true_false,exercise,18059,No traditional hunting or fishing happens in the North today.,,false,,,
18064,18,multiple_choice,main,,Where is Inuit art sold?,Canada/worldwide|Nunavut only|Museums only|Europe only,0,,,Inuit art is sold throughout Canada and around the world.
18065,18,true_false,preview,18064,Inuit art is sold around the world.,,true,,,
18066,18,true_false,exercise,18064,Inuit art has an international market.,,true,,,
18067,18,multiple_choice,exercise,18064,Inuit art is an important part of the North's?,Economy/culture|Military history|Legal system|Election process,0,,,
18068,18,true_false,exercise,18064,Inuit art is not sold outside the North.,,false,,,
18069,18,multiple_choice,main,,What drew miners to Yukon in the 1890s?,Gold Rush|Oil boom|Diamond rush|Silver strike,0,,,"Thousands of miners came to the Yukon during the Gold Rush of the 1890s, celebrated in the poetry of Robert W. Service. Mining remains significant to Yukon's economy."
18070,18,true_false,preview,18069,Thousands of miners rushed to the Yukon in the 1890s.,,true,,,
18071,18,multiple_choice,exercise,18069,Which poet celebrated the Yukon Gold Rush?,R.W. Service|Robert Frost|E.J. Pratt|Bliss Carman,0,,,
18072,18,true_false,exercise,18069,The Yukon Gold Rush happened in the 1890s.,,true,,,
18073,18,multiple_choice,exercise,18069,Mining remains significant to which territory's economy?,Yukon|Nunavut|Ontario|Manitoba,0,,,
18074,18,true_false,exercise,18069,Robert W. Service wrote poetry about the Gold Rush.,,true,,,
18075,18,multiple_choice,main,,What is the capital of Yukon?,Whitehorse|Yellowknife|Iqaluit|Dawson City,0,,,Whitehorse is Yukon's territorial capital.
18076,18,select_blank,preview,18075,Yukon's capital city is ___.,Whitehorse|Yellowknife|Iqaluit|Dawson City,0,,,
18077,18,true_false,exercise,18075,Whitehorse is the capital of Yukon.,,true,,,
18078,18,multiple_choice,exercise,18075,Which of these is Yukon's territorial capital?,Whitehorse|Yellowknife|Iqaluit|Frobisher Bay,0,,,
18079,18,true_false,exercise,18075,Yellowknife is the capital of Yukon.,,false,,,
18080,18,multiple_choice,main,,The White Pass and Yukon Railway connects Whitehorse to?,"Skagway, Alaska|Vancouver, B.C.|Anchorage, Alaska|Seattle, Washington",0,,,The White Pass and Yukon Railway opened from Skagway in Alaska to Whitehorse in 1900 and offers a spectacular tourist excursion across precipitous passes and bridges.
18081,18,true_false,preview,18080,The White Pass and Yukon Railway opened in 1900.,,true,,,
18082,18,multiple_choice,exercise,18080,White Pass and Yukon Railway opened which year?,1900|1870|1999|1867,0,,,
18083,18,true_false,exercise,18080,The railway crosses precipitous mountain passes and bridges.,,true,,,
18084,18,multiple_choice,exercise,18080,What kind of trip does the railway offer today?,Scenic excursion|Cargo route|Subway ride|Ferry crossing,0,,,
18085,18,multiple_choice,main,,"What is Canada's coldest recorded temperature, set in Yukon?",-63°C|-40°C|-100°C|-20°C,0,,,"Yukon holds the record for the coldest temperature ever recorded in Canada, -63°C."
18086,18,true_false,preview,18085,Yukon holds Canada's coldest temperature record.,,true,,,
18087,18,true_false,exercise,18085,Canada's coldest-ever temperature was recorded in Yukon.,,true,,,
18088,18,multiple_choice,exercise,18085,Yukon's record cold temperature is close to?,-63°C|-15°C|0°C|-90°C,0,,,
18089,18,true_false,exercise,18085,Nunavut holds Canada's coldest temperature record.,,false,,,
18090,18,multiple_choice,main,,"Where is Mount Logan, Canada's highest peak, located?",Yukon|Nunavut|British Columbia|Alberta,0,p50-mount-logan.jpeg,,"Mount Logan, located in the Yukon, is the highest mountain in Canada."
18091,18,true_false,preview,18090,Mount Logan is Canada's highest mountain.,,true,,,
18092,18,multiple_choice,exercise,18090,Mount Logan is named after?,William Logan|John Macdonald|Martin Frobisher|Robert Service,0,,,
18093,18,true_false,exercise,18090,Mount Logan is located in the Northwest Territories.,,false,,,
18094,18,true_false,exercise,18090,Mount Logan is the tallest mountain in Canada.,,true,,,
18095,18,multiple_choice,main,,What did Sir William Logan found and direct?,Geological Survey|BoC|Canadian Museum|Yukon Railway,0,p50-william-logan.jpeg,,"Sir William Logan, a world-famous geologist born in Montreal in 1798 to Scottish immigrant parents, founded and directed the Geological Survey of Canada from 1842 to 1869."
18096,18,true_false,preview,18095,Sir William Logan was a famous Canadian geologist.,,true,,,
18097,18,multiple_choice,exercise,18095,Sir William Logan was born in which city?,Montreal|Toronto|Halifax|Quebec City,0,,,
18098,18,true_false,exercise,18095,Sir William Logan directed the Geological Survey of Canada.,,true,,,
18099,18,multiple_choice,exercise,18095,Sir William Logan's parents were immigrants from?,Scotland|Ireland|England|Wales,0,,,
18100,18,true_false,exercise,18095,Mount Logan is named after Sir William Logan.,,true,,,
18101,18,multiple_choice,main,,When was Nunavut established as a territory?,1999|1867|1905|1949,0,,,"Nunavut, meaning ""our land"" in Inuktitut, was established in 1999 from the eastern part of the Northwest Territories, including the former District of Keewatin."
18102,18,true_false,preview,18101,Nunavut was created in 1999.,,true,,,
18103,18,multiple_choice,exercise,18101,What does 'Nunavut' mean in Inuktitut?,Our land|Northern star|Great river|Ice land,0,,,
18104,18,true_false,exercise,18101,Nunavut was formed from eastern Northwest Territories.,,true,,,
18105,18,multiple_choice,exercise,18101,Nunavut was created from land formerly called?,Keewatin District|Mackenzie District|Rupert's Land|Acadia,0,,,
18106,18,true_false,exercise,18101,Nunavut has existed since Confederation in 1867.,,false,,,
18107,18,multiple_choice,main,,"What is Nunavut's capital, formerly called Frobisher Bay?",Iqaluit|Whitehorse|Yellowknife|Rankin Inlet,0,,,"Nunavut's capital is Iqaluit, formerly Frobisher Bay, named after the English explorer Martin Frobisher, who explored the uncharted Arctic in 1576."
18108,18,select_blank,preview,18107,Nunavut's capital is ___.,Iqaluit|Whitehorse|Yellowknife|Frobisher Bay,0,,,
18109,18,true_false,exercise,18107,Iqaluit was once named Frobisher Bay.,,true,,,
18110,18,multiple_choice,exercise,18107,Frobisher Bay was named after which explorer?,Martin Frobisher|Henry Hudson|John Cabot|Jacques Cartier,0,,,
18111,18,true_false,exercise,18107,Martin Frobisher explored the Arctic in the 1500s.,,true,,,
18112,18,multiple_choice,exercise,18107,Iqaluit is the capital of which territory?,Nunavut|Yukon|Northwest Territories|Manitoba,0,,,
18113,18,multiple_choice,main,,How does Nunavut's Legislative Assembly choose its premier?,Consensus|Party vote|PM appointment|Royal decree,0,,,"Nunavut's 19-member Legislative Assembly chooses a premier and ministers by consensus, without political parties."
18114,18,true_false,preview,18113,Nunavut's Legislative Assembly has 19 members.,,true,,,
18115,18,multiple_choice,exercise,18113,How many members sit in Nunavut's Legislative Assembly?,19|10|50|100,0,,,
18116,18,true_false,exercise,18113,Nunavut's government operates through political parties.,,false,,,
18117,18,true_false,exercise,18113,Nunavut's ministers are chosen by consensus.,,true,,,
18118,18,multiple_choice,main,,About what share of Nunavut's population is Inuit?,About 85%|About 25%|About 50%|About 10%,0,,,"Nunavut's population is about 85% Inuit, and Inuktitut is an official language and the first language taught in schools."
18119,18,true_false,preview,18118,Most of Nunavut's population is Inuit.,,true,,,
18120,18,true_false,exercise,18118,Inuktitut is an official language in Nunavut.,,true,,,
18121,18,multiple_choice,exercise,18118,What is the first language taught in Nunavut's schools?,Inuktitut|French|English|Dene,0,,,
18122,18,true_false,exercise,18118,Nunavut's population is mostly non-Indigenous.,,false,,,
18123,18,multiple_choice,main,,What role do Canadian Rangers play North?,Arctic patrols|Postal service|Diamond mining|Tourist hotels,0,p50-canadian-rangers.jpeg,,"The Canadian Rangers, part of the Canadian Forces Reserves, patrol Canada's vast North, travelling by snowmobile in winter and all-terrain vehicles in summer from Resolute to the Magnetic North Pole."
18124,18,true_false,preview,18123,The Canadian Rangers help patrol Canada's Arctic.,,true,,,
18125,18,multiple_choice,exercise,18123,How do Canadian Rangers travel in winter?,By snowmobile|By car|By train|By canoe,0,,,
18126,18,true_false,exercise,18123,The Canadian Rangers are part of the Canadian Forces Reserves.,,true,,,
18127,18,multiple_choice,exercise,18123,The Canadian Rangers patrol from Resolute to?,Magnetic Pole|Ottawa|Vancouver Island|Niagara Falls,0,,,
18128,18,true_false,exercise,18123,Canadian Rangers use all-terrain vehicles in summer.,,true,,,
18129,18,multiple_choice,main,,What game animal symbolizes Canada's North?,Caribou|Polar bear|Beaver|Moose,0,p50-caribou.jpeg,,The caribou (reindeer) is popular game for hunters and a symbol of Canada's North.
18130,18,true_false,preview,18129,The caribou is a symbol of Canada's North.,,true,,,
18131,18,true_false,exercise,18129,Caribou are also known as reindeer.,,true,,,
18132,18,multiple_choice,exercise,18129,Caribou are hunted mainly for?,Game|Racing|Farming wool|Zoo display,0,,,
18133,18,true_false,exercise,18129,"Moose, not caribou, is Canada's Northern symbol.",,false,,,
19001,19,true_false,preview,19002,The Charter protects freedom of conscience and religion.,,true,,,This is one of Canada's four fundamental freedoms guaranteed by the Charter of Rights and Freedoms.
19002,19,multiple_choice,main,,Which is a fundamental freedom under the Charter?,Conscience/religion|Free mail|Military draft|Free tuition,0,,,"The Charter guarantees fundamental freedoms including conscience and religion, thought, expression, peaceful assembly and association."
19003,19,multiple_choice,exercise,19002,Which fundamental freedom protects free speech?,Thought/expression|Mobility rights|Legal rights|Voting rights,0,,,"Freedom of thought, belief, opinion and expression is a fundamental freedom, protecting speech and press."
19004,19,true_false,exercise,19002,The Charter protects freedom of peaceful assembly.,,true,,,"Peaceful assembly is one of the Charter's four fundamental freedoms, letting Canadians gather peacefully."
19005,19,select_blank,exercise,19002,Freedom of ___ lets Canadians choose their own beliefs.,conscience/religion|mobility|voting|legal aid,0,,,Freedom of conscience and religion protects each person's right to hold their own religious beliefs.
19011,19,true_false,preview,19012,Jury duty is a legal responsibility.,,true,,,Canadians who are called for jury duty are legally required to serve.
19012,19,multiple_choice,main,,What is a legal responsibility of citizens?,Jury duty|No taxes|Skip elections|Avoid duty,0,,,Serving on a jury when called is a legal responsibility of Canadian citizens.
19013,19,multiple_choice,exercise,19012,What must you do if summoned for jury duty?,Must serve|Ignore summons|Pay fine|Ask lawyer,0,,,"Serving on a jury when called is a legal responsibility, not an optional choice."
19014,19,true_false,exercise,19012,Voting in elections is a citizen responsibility.,,true,,,Citizens are expected to vote in elections at all levels of government.
19015,19,select_blank,exercise,19012,Obeying the law means no one is ___ it.,above|below|outside|beyond,0,,,"Obeying the law means that no person or group, including officials, is above the law."
19021,19,true_false,preview,19022,Multiculturalism means celebrating diverse cultures.,,true,,,"Canada's approach to diversity is multiculturalism, where different cultures are celebrated rather than erased."
19022,19,multiple_choice,main,,What does multiculturalism in Canada mean?,Celebrating diversity|Forced assimilation|Only English|Cultural isolation,0,,,Multiculturalism means Canadians celebrate their diverse cultural backgrounds together as one country.
19023,19,multiple_choice,exercise,19022,How does Canada approach cultural diversity?,Multiculturalism|Forced assimilation|Cultural isolation|Official culture,0,,,Canada's official policy toward its diverse population is multiculturalism.
19024,19,true_false,exercise,19022,Newcomers are expected to embrace democratic principles.,,true,,,"In becoming Canadian, newcomers are expected to embrace democratic principles such as the rule of law."
19025,19,select_blank,exercise,19022,Canadians share a common ___ identity.,Canadian|foreign|provincial|tribal,0,,,Canada's diverse groups sharing a common Canadian identity make up a multicultural society.
19031,19,true_false,preview,19032,Canada became a country in 1867.,,true,,,"Confederation, the founding of Canada, took place in 1867."
19032,19,multiple_choice,main,,In what year did Canada become a country?,1867|1901|1931|1982,0,,,Canada became a country through Confederation in 1867.
19033,19,multiple_choice,exercise,19032,Which act created the Dominion of Canada?,BNA Act|Quebec Act|Constitutional Act|Indian Act,0,,,"The British North America Act (BNA Act), passed in 1867, created the Dominion of Canada."
19034,19,true_false,exercise,19032,"Ontario, Quebec, Nova Scotia, New Brunswick founded Canada in 1867.",,true,,,These four provinces together formed the new Dominion of Canada in 1867.
19035,19,select_blank,exercise,19032,Confederation happened in ___.,1867|1901|1931|1982,0,,,"Canada's Confederation, the union of the founding provinces, occurred in 1867."
19041,19,true_false,preview,19042,Canada captured Vimy Ridge in April 1917.,,true,,,The Canadian Corps captured Vimy Ridge in April 1917 during the First World War.
19042,19,multiple_choice,main,,Which April 1917 battle symbolizes Canadian nationhood?,Vimy Ridge|Dieppe|Juno Beach|Ypres,0,,,"The Canadian Corps captured Vimy Ridge in April 1917, a battle often seen as a symbol of Canadian nationhood."
19043,19,multiple_choice,exercise,19042,In which war was Vimy Ridge fought?,WWI|WWII|Korean War|War 1812,0,,,The Battle of Vimy Ridge took place in April 1917 during the First World War.
19044,19,true_false,exercise,19042,Canada suffered heavy losses capturing Vimy Ridge.,,true,,,"The Canadian Corps captured Vimy Ridge in April 1917, with 10,000 killed or wounded."
19045,19,select_blank,exercise,19042,Vimy Ridge was captured in ___.,1917|1918|1944|1945,0,,,The Canadian Corps captured Vimy Ridge in April 1917.
19051,19,true_false,preview,19052,Louis Riel led the Metis resistance.,,true,,,Louis Riel led the Metis resistance movements against the federal government.
19052,19,multiple_choice,main,,Who led the Metis resistance movements?,Louis Riel|John Macdonald|Wilfrid Laurier|George Cartier,0,,,Louis Riel led the Metis resistance movements of 1869-70 and 1885.
19053,19,multiple_choice,exercise,19052,Where was Riel's 1885 rebellion?,Saskatchewan|Manitoba|Ontario|Quebec,0,,,A second Metis rebellion in 1885 took place in present-day Saskatchewan.
19054,19,true_false,exercise,19052,Riel was tried for treason after the 1885 rebellion.,,true,,,Louis Riel's trial for treason and execution followed the 1885 rebellion in Saskatchewan.
19055,19,select_blank,exercise,19052,Riel is remembered as father of ___.,Manitoba|Ontario|Confederation|the RCMP,0,,,Many Canadians remember Louis Riel as a defender of Metis rights and the father of Manitoba.
19061,19,true_false,preview,19062,Five Great Lakes border Ontario.,,true,,,Five Great Lakes lie along the border between Ontario and the United States.
19062,19,multiple_choice,main,,How many Great Lakes border Ontario and the U.S.A.?,Five|Three|Seven|Two,0,,,There are five Great Lakes located between Ontario and the United States.
19063,19,multiple_choice,exercise,19062,Which is one of the five Great Lakes?,Lake Superior|Lake Winnipeg|Great-Bear Lake|Great-Slave Lake,0,,,"The five Great Lakes are Ontario, Erie, Huron, Michigan and Superior."
19064,19,true_false,exercise,19062,Lake Superior is the largest freshwater lake.,,true,,,Lake Superior is the largest freshwater lake in the world.
19065,19,select_blank,exercise,19062,Ontario's capital city is ___.,Toronto|Ottawa|Hamilton|Kingston,0,,,"Ontario's provincial capital is Toronto, also Canada's largest city."
19071,19,true_false,preview,19072,"Manitoba, Saskatchewan and Alberta are the Prairies.",,true,,,These three provinces together make up Canada's Prairie region.
19072,19,multiple_choice,main,,Which three provinces make up the Prairies?,"Manitoba,Saskatchewan,Alberta|Ontario,Quebec,Manitoba|B.C.,Alberta,Yukon|Manitoba,Ontario,Alberta",0,,,"Manitoba, Saskatchewan and Alberta are the three Prairie Provinces."
19073,19,multiple_choice,exercise,19072,Which province was called the world's breadbasket?,Saskatchewan|Manitoba|Alberta|Yukon,0,,,Saskatchewan was once known as the breadbasket of the world for its wheat production.
19074,19,true_false,exercise,19072,The Prairies have cold winters and hot summers.,,true,,,"The Prairie region is mostly dry, with cold winters and hot summers."
